基金代码,基金简称,持仓日期,股票代码,股票名称,数量,市值,市值占基金资产净值比,第N大重仓股,所在证券市场,所属国家(地区),报告类型
008162,浦银安盛经济带崛起灵活配置混合C,20210930,603259,药明康德,55000.0,8404000.0,0.032,1,上海证券交易所,中华人民共和国,季报
513990,招商上证港股通ETF,20211231,00916,龙源电力,1000.0,14880.32,0.0002,88,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
008555,华商龙头优势混合,20211231,603511,爱慕股份,53.0,1257.16,0.0,184,上海证券交易所,中华人民共和国,年报(含半年报)
008131,景顺长城竞争优势混合,20211231,600927,永安期货,1859.0,69749.68,0.0,68,上海证券交易所,中华人民共和国,年报(含半年报)
008895,申万菱信量化对冲策略灵活配置混合,20200630,601688,华泰证券,81000.0,1522800.0,0.0018,16,上海证券交易所,中华人民共和国,年报(含半年报)
008373,华泰柏瑞景气回报一年持有期混合A,20200630,600837,海通证券,25400.0,319532.0,0.0002,44,上海证券交易所,中华人民共和国,年报(含半年报)
009145,博时荣升稳健添利18个月定期开放混合C,20210630,601166,兴业银行,153900.0,3162645.0,0.0031,9,上海证券交易所,中华人民共和国,季报
008625,富兰克林国海平衡养老目标三年持有期混合(FOF)A,20200930,002798,帝欧家居,5000.0,136350.0,0.0025,9,深圳证券交易所,中华人民共和国,季报
010439,汇添富稳健汇盈一年持有期混合,20211231,688619,罗普特,5856.0,127719.36,0.0,172,上海证券交易所,中华人民共和国,年报(含半年报)
010488,鹏华优选成长混合A,20211231,301072,中捷精工,181.0,6047.21,0.0,115,深圳证券交易所,中华人民共和国,年报(含半年报)
006270,汇安核心成长混合A,20210630,300919,中伟股份,1000.0,163000.0,0.012,17,深圳证券交易所,中华人民共和国,年报(含半年报)
007101,中欧远见两年定期开放混合C,20190930,002475,立讯精密,7833043.0,209612230.68,0.0571,2,深圳证券交易所,中华人民共和国,季报
003822,中信建投行业轮换混合A,20201231,003029,吉大正元,716.0,18716.24,0.0001,47,深圳证券交易所,中华人民共和国,年报(含半年报)
006991,民生加银康宁稳健养老目标一年持有期混合(FOF)A,20191231,002146,荣盛发展,800000.0,7864000.0,0.0017,19,深圳证券交易所,中华人民共和国,年报(含半年报)
009822,鹏华招华一年持有期混合A,20211231,300095,华伍股份,200000.0,3776000.0,0.0003,93,深圳证券交易所,中华人民共和国,年报(含半年报)
501201,红土创新科技创新股票(LOF),20201231,605155,西大门,350.0,10668.0,0.0,43,上海证券交易所,中华人民共和国,年报(含半年报)
008470,朱雀安鑫回报债券C,20210930,000792,盐湖股份,322000.0,9637460.0,0.005,8,深圳证券交易所,中华人民共和国,季报
007832,博道伍佰智航股票C,20211231,301180,万祥科技,654.0,14858.88,0.0,284,深圳证券交易所,中华人民共和国,年报(含半年报)
007470,博道叁佰智航股票A,20201231,300908,仲景食品,285.0,17225.4,0.0,176,深圳证券交易所,中华人民共和国,年报(含半年报)
009182,浙商智多兴稳健回报一年持有期混合C,20210630,601156,东航物流,2090.0,49470.3,0.0001,58,上海证券交易所,中华人民共和国,年报(含半年报)
010326,博时消费创新混合A,20210630,301007,德迈仕,303.0,4375.32,0.0,97,深圳证券交易所,中华人民共和国,年报(含半年报)
006351,中金MSCI中国A股国际红利指数A,20191231,600900,长江电力,44700.0,821586.0,0.0456,2,上海证券交易所,中华人民共和国,季报
000962,天弘中证500ETF联接A,20190930,000066,中国长城,968085.0,12488296.5,0.0056,7,深圳证券交易所,中华人民共和国,季报
010655,天弘医药创新混合C,20211231,300814,中富电路,328.0,7832.64,0.0,100,深圳证券交易所,中华人民共和国,年报(含半年报)
010363,信澳匠心臻选两年持有期混合,20211231,002025,航天电器,36500.0,3064175.0,0.0005,274,深圳证券交易所,中华人民共和国,年报(含半年报)
008884,博远博锐混合A,20210630,300122,智飞生物,6885.0,1285636.05,0.0423,4,深圳证券交易所,中华人民共和国,季报
006924,前海开源沪港深非周期性行业股票C,20201231,06690,海尔智家,131200.0,3102891.02,0.0504,9,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
007467,华泰柏瑞中证红利低波动ETF联接C,20200930,002191,劲嘉股份,500.0,4515.0,0.0001,7,深圳证券交易所,中华人民共和国,季报
008061,惠升惠新灵活配置混合A,20200630,603766,隆鑫通用,1477000.0,5715990.0,0.0651,9,上海证券交易所,中华人民共和国,季报
159971,富国创业板ETF,20211231,300482,万孚生物,580.0,22840.4,0.0025,86,深圳证券交易所,中华人民共和国,年报(含半年报)
002390,招商安德灵活配置混合C,20210630,605287,德才股份,349.0,11014.44,0.0,74,上海证券交易所,中华人民共和国,年报(含半年报)
007455,富国蓝筹精选股票(QDII),20201231,300750,宁德时代,40000.0,14044400.0,0.0095,40,深圳证券交易所,中华人民共和国,年报(含半年报)
007484,信澳核心科技混合A,20200630,000156,华数传媒,180000.0,1949400.0,0.0019,112,深圳证券交易所,中华人民共和国,年报(含半年报)
007484,信澳核心科技混合A,20191231,002384,东山精密,111414.0,2579234.1,0.0099,34,深圳证券交易所,中华人民共和国,年报(含半年报)
009026,中银高质量发展机遇混合A,20210630,002352,顺丰控股,132843.0,8993471.1,0.0662,1,深圳证券交易所,中华人民共和国,年报(含半年报)
010133,南方创新成长混合C,20211231,000776,广发证券,3787600.0,93137084.0,0.0656,3,深圳证券交易所,中华人民共和国,年报(含半年报)
159994,银华中证5G通信主题ETF,20211231,002179,中航光电,744710.0,74888037.6,0.0308,8,深圳证券交易所,中华人民共和国,季报
007512,工银瑞信沪港深股票C,20210630,300931,通用电梯,672.0,8809.92,0.0,103,深圳证券交易所,中华人民共和国,年报(含半年报)
010433,广发新兴产业精选灵活配置混合C,20211231,603997,继峰股份,393000.0,6319440.0,0.0053,43,上海证券交易所,中华人民共和国,年报(含半年报)
007993,华夏中证全指证券公司ETF联接C,20201231,601211,国泰君安,8000.0,140240.0,0.0005,1,上海证券交易所,中华人民共和国,季报
513990,招商上证港股通ETF,20211231,00288,万洲国际,500.0,1999.03,0.0,102,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
006372,长安鑫盈灵活配置混合C,20210630,688226,威腾电气,2693.0,17289.06,0.0,63,上海证券交易所,中华人民共和国,年报(含半年报)
010190,嘉实价值发现三个月定期开放混合,20210630,300997,欢乐家,928.0,12110.4,0.0,45,深圳证券交易所,中华人民共和国,年报(含半年报)
006780,广发稳健策略混合,20201231,300882,万胜智能,440.0,11347.6,0.0001,45,深圳证券交易所,中华人民共和国,年报(含半年报)
010205,国寿安保裕安混合A,20211231,301092,争光股份,323.0,11472.96,0.0,120,深圳证券交易所,中华人民共和国,年报(含半年报)
008976,富国中证消费50ETF联接C,20210630,600682,南京新百,3000.0,30180.0,0.0001,19,上海证券交易所,中华人民共和国,年报(含半年报)
009328,东兴兴晟混合C,20211231,002563,森马服饰,1800.0,13914.0,0.0002,282,深圳证券交易所,中华人民共和国,年报(含半年报)
006819,安信盈利驱动股票C,20191231,601636,旗滨集团,478300.0,2625867.0,0.0149,27,上海证券交易所,中华人民共和国,年报(含半年报)
006621,华夏养老目标日期2045三年持有期混合(FOF)C,20200930,002159,三特索道,437500.0,5105625.0,0.0059,8,深圳证券交易所,中华人民共和国,季报
006687,方正富邦深证100ETF联接A,20211231,300413,芒果超媒,1000.0,57220.0,0.0001,63,深圳证券交易所,中华人民共和国,年报(含半年报)
009401,华安添瑞6个月持有期混合C,20211231,300143,盈康生命,1648288.0,23273826.56,0.0139,2,深圳证券交易所,中华人民共和国,年报(含半年报)
010024,广发沪港深新起点股票C,20210630,300919,中伟股份,610.0,99430.0,0.0,35,深圳证券交易所,中华人民共和国,年报(含半年报)
000196,工银瑞信成长收益混合B,20201231,300003,乐普医疗,39000.0,1060020.0,0.0009,55,深圳证券交易所,中华人民共和国,年报(含半年报)
006843,中信建投睿溢混合C,20190331,002035,华帝股份,84000.0,1178520.0,0.0394,8,深圳证券交易所,中华人民共和国,季报
009937,东方欣益一年持有期偏债混合A,20210630,300918,南山智尚,1063.0,11065.83,0.0,96,深圳证券交易所,中华人民共和国,年报(含半年报)
159995,华夏国证半导体芯片ETF,20211231,301020,密封科技,421.0,12815.24,0.0,58,深圳证券交易所,中华人民共和国,年报(含半年报)
006235,东方城镇消费主题混合,20200331,002602,世纪华通,80000.0,988000.0,0.0478,6,深圳证券交易所,中华人民共和国,季报
010368,国联景瑞一年持有期混合C,20211231,688262,国芯科技,4686.0,196718.28,0.0004,19,上海证券交易所,中华人民共和国,年报(含半年报)
010043,天弘安康颐和混合A,20211231,000902,新洋丰,642000.0,10843380.0,0.0072,10,深圳证券交易所,中华人民共和国,季报
007063,长盛研发回报混合,20200630,601318,中国平安,60000.0,4284000.0,0.0275,14,上海证券交易所,中华人民共和国,年报(含半年报)
010006,南方誉鼎一年持有期混合A,20210930,601166,兴业银行,1720800.0,31490640.0,0.0112,3,上海证券交易所,中华人民共和国,季报
010617,兴业消费精选混合A,20211231,301090,华润材料,1079.0,12106.38,0.0,72,深圳证券交易所,中华人民共和国,年报(含半年报)
009182,浙商智多兴稳健回报一年持有期混合C,20210630,000301,东方盛虹,155200.0,3243680.0,0.0051,15,深圳证券交易所,中华人民共和国,年报(含半年报)
019227,方正富邦金立方一年持有期混合D,20211231,301032,新柴股份,214.0,2677.14,0.0,123,深圳证券交易所,中华人民共和国,年报(含半年报)
007233,金鹰鑫益灵活配置混合E,20201231,605186,健麾信息,626.0,17609.38,0.0001,49,上海证券交易所,中华人民共和国,年报(含半年报)
515610,中银中证800ETF,20210630,601866,中远海发,5000.0,18750.0,0.0005,415,上海证券交易所,中华人民共和国,年报(含半年报)
005761,招商MSCI中国A股国际通ETF联接A,20191231,601988,中国银行,2180100.0,8044569.0,0.0042,45,上海证券交易所,中华人民共和国,年报(含半年报)
009897,广发港股通成长精选股票C,20201231,06969,思摩尔国际,817000.0,41154049.82,0.0047,26,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
009334,富国融享18个月定期开放混合A,20211231,301030,仕净科技,242.0,7627.84,0.0,95,深圳证券交易所,中华人民共和国,年报(含半年报)
002282,平安安享灵活配置混合A,20210331,601601,中国太保,85837.0,3248072.08,0.0059,8,上海证券交易所,中华人民共和国,季报
010808,达诚策略先锋混合A,20211231,605580,恒盛能源,654.0,10614.42,0.0001,83,上海证券交易所,中华人民共和国,年报(含半年报)
009108,富国红利精选混合(QDII),20211231,02331,李宁,113000.0,7885384.08,0.0097,30,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
165310,建信沪深300指数增强(LOF)A,20191231,688196,卓越新能,6957.0,266940.09,0.0023,78,上海证券交易所,中华人民共和国,年报(含半年报)
007992,华夏中证全指证券公司ETF联接A,20200630,600864,哈投股份,23900.0,143639.0,0.0015,23,上海证券交易所,中华人民共和国,年报(含半年报)
006888,诺德新生活混合C,20211231,605089,味知香,8400.0,796740.0,0.0221,17,上海证券交易所,中华人民共和国,年报(含半年报)
007193,恒越核心精选混合C,20200630,600521,华海药业,372920.0,12653175.6,0.0711,1,上海证券交易所,中华人民共和国,年报(含半年报)
008051,同泰慧择混合C,20201231,600104,上汽集团,58100.0,1419964.0,0.0289,6,上海证券交易所,中华人民共和国,季报
000961,天弘沪深300ETF联接A,20200630,000338,潍柴动力,63144.0,866335.68,0.0001,56,深圳证券交易所,中华人民共和国,年报(含半年报)
510370,兴业沪深300ETF,20201231,601618,中国中冶,45500.0,124215.0,0.001,232,上海证券交易所,中华人民共和国,年报(含半年报)
009557,申万菱信创业板量化精选股票A,20210630,300992,泰福泵业,200.0,5378.0,0.0,156,深圳证券交易所,中华人民共和国,年报(含半年报)
009065,鹏扬景沃六个月持有期混合C,20211231,300347,泰格医药,71500.0,9137700.0,0.003,33,深圳证券交易所,中华人民共和国,年报(含半年报)
007770,同泰开泰混合A,20200331,300136,信维通信,120000.0,4118400.0,0.0375,3,深圳证券交易所,中华人民共和国,季报
005918,天弘沪深300ETF联接C,20210630,601628,中国人寿,20071.0,680206.19,0.0001,98,上海证券交易所,中华人民共和国,年报(含半年报)
161620,融通核心价值混合(QDII)A,20191231,01918,融创中国,38000.0,1584545.24,0.0311,6,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
008308,华夏见龙精选混合,20201231,605377,华旺科技,750.0,14977.5,0.0,92,上海证券交易所,中华人民共和国,年报(含半年报)
002489,国泰民福策略价值灵活配置混合A,20200630,603816,顾家家居,37600.0,1692376.0,0.0041,23,上海证券交易所,中华人民共和国,年报(含半年报)
005984,兴业聚华混合A,20211231,301091,深城交,524.0,16406.44,0.0,52,深圳证券交易所,中华人民共和国,年报(含半年报)
007923,方正富邦天鑫灵活配置混合A,20191231,601318,中国平安,104700.0,8947662.0,0.071,1,上海证券交易所,中华人民共和国,年报(含半年报)
003276,国联安添利增长债券C,20211231,002706,良信股份,19200.0,342144.0,0.0089,8,深圳证券交易所,中华人民共和国,年报(含半年报)
009268,创金合信稳健增利6个月持有期混合A,20201231,002304,洋河股份,9700.0,2289103.0,0.0032,16,深圳证券交易所,中华人民共和国,年报(含半年报)
007177,浙商智能行业优选混合A,20210331,000001,平安银行,1500000.0,33015000.0,0.0337,4,深圳证券交易所,中华人民共和国,季报
007794,申万菱信中证500指数优选增强C,20210630,603456,九洲药业,41500.0,2016070.0,0.0014,13,上海证券交易所,中华人民共和国,年报(含半年报)
162907,泰信中证锐联基本面400指数(LOF),20200630,002241,歌尔股份,8678.0,254786.08,0.0056,6,深圳证券交易所,中华人民共和国,年报(含半年报)
010272,富兰克林国海价值成长一年持有期混合C,20210630,06110,滔搏,500000.0,5292028.8,0.0042,31,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
006396,长信双利优选混合E,20201231,300896,爱美客,270.0,162907.2,0.0005,44,深圳证券交易所,中华人民共和国,年报(含半年报)
008376,中欧启航三年持有期混合C,20211231,000977,浪潮信息,1277300.0,45765659.0,0.0102,28,深圳证券交易所,中华人民共和国,年报(含半年报)
010314,大摩内需增长混合A,20210630,605011,杭州热电,525.0,4662.0,0.0,69,上海证券交易所,中华人民共和国,年报(含半年报)
002063,国泰沪深300指数增强C,20211231,601328,交通银行,653100.0,3010791.0,0.0155,14,上海证券交易所,中华人民共和国,年报(含半年报)
009621,中欧心益稳健6个月持有期混合A,20211231,301017,漱玉平民,555.0,13209.0,0.0,61,深圳证券交易所,中华人民共和国,年报(含半年报)
009993,嘉实前沿创新混合,20210331,03888,金山软件,2849000.0,124248559.51,0.0391,10,中国香港证券交易所,中国香港特别行政区,季报
006396,长信双利优选混合E,20190903,600048,保利发展,2889399.0,38429006.7,0.0431,4,上海证券交易所,中华人民共和国,季报
008145,兴全优选进取三个月持有期混合(FOF)A,20201231,000785,居然之家,991501.0,7902262.97,0.0018,6,深圳证券交易所,中华人民共和国,季报
009049,易方达高端制造混合,20211231,603071,物产环能,1627.0,41098.02,0.0,47,上海证券交易所,中华人民共和国,年报(含半年报)
009058,博时科技创新混合C,20200630,688157,松井股份,133677.0,14757940.8,0.0127,25,上海证券交易所,中华人民共和国,年报(含半年报)
009937,东方欣益一年持有期偏债混合A,20210630,601888,中国中免,30000.0,9003000.0,0.0046,18,上海证券交易所,中华人民共和国,年报(含半年报)
002282,平安安享灵活配置混合A,20200630,601658,邮储银行,796668.0,3640772.76,0.0162,4,上海证券交易所,中华人民共和国,季报
010455,博时产业精选灵活配置混合A,20211231,301221,光庭信息,280.0,24841.6,0.0,74,深圳证券交易所,中华人民共和国,年报(含半年报)
010555,华安新兴消费混合C,20210630,00291,华润啤酒,694000.0,40278080.52,0.0061,35,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
008955,交银施罗德创新领航混合,20211231,688308,欧科亿,17395.0,1229478.6,0.0003,42,上海证券交易所,中华人民共和国,年报(含半年报)
006839,安信聚利增强债券A,20200630,000810,创维数字,700.0,8456.0,0.0,31,深圳证券交易所,中华人民共和国,年报(含半年报)
006603,嘉实互融精选股票,20211231,03690,美团-W,3800.0,700290.75,0.0422,3,中国香港证券交易所,中国香港特别行政区,季报
010781,兴业聚申一年持有期混合A,20210630,301021,英诺激光,2899.0,27424.54,0.0001,56,深圳证券交易所,中华人民共和国,年报(含半年报)
009822,鹏华招华一年持有期混合A,20211231,002557,洽洽食品,40000.0,2454400.0,0.0002,106,深圳证券交易所,中华人民共和国,年报(含半年报)
009170,湘财长兴灵活配置混合C,20201231,300083,创世纪,300000.0,3534000.0,0.0122,20,深圳证券交易所,中华人民共和国,年报(含半年报)
009837,华夏磐锐一年定期开放混合A,20211231,300481,濮阳惠成,394524.0,9519864.12,0.0108,8,深圳证券交易所,中华人民共和国,季报
009332,博时恒裕6个月持有期混合A,20201231,300892,品渥食品,272.0,16322.72,0.0,64,深圳证券交易所,中华人民共和国,年报(含半年报)
005177,华夏睿磐泰利混合A,20211231,603613,国联股份,3300.0,354750.0,0.0004,139,上海证券交易所,中华人民共和国,年报(含半年报)
515610,中银中证800ETF,20211231,603708,家家悦,400.0,6656.0,0.0001,767,上海证券交易所,中华人民共和国,年报(含半年报)
009598,景顺长城科技创新三年定期开放灵活配置混合,20211231,301048,金鹰重工,843.0,10925.28,0.0,90,深圳证券交易所,中华人民共和国,年报(含半年报)
010112,广发研究精选股票A,20211231,601888,中国中免,32800.0,7196648.0,0.0023,122,上海证券交易所,中华人民共和国,年报(含半年报)
009312,新疆前海联合价值优选混合A,20211231,301036,双乐股份,205.0,6135.65,0.0,106,深圳证券交易所,中华人民共和国,年报(含半年报)
952035,国泰君安君得诚混合,20211231,688232,新点软件,92097.0,4001614.65,0.01,37,上海证券交易所,中华人民共和国,年报(含半年报)
010304,华泰柏瑞量化创盈混合C,20211231,603659,璞泰来,17900.0,2874919.0,0.0159,6,上海证券交易所,中华人民共和国,季报
009821,嘉实浦惠6个月持有期混合C,20211231,301100,风光股份,599.0,18652.86,0.0,107,深圳证券交易所,中华人民共和国,年报(含半年报)
008537,兴银研究精选股票A,20211231,600436,片仔癀,700.0,306005.0,0.0034,93,上海证券交易所,中华人民共和国,年报(含半年报)
003958,安信量化精选沪深300指数增强C,20211231,601933,永辉超市,73300.0,296865.0,0.001,182,上海证券交易所,中华人民共和国,年报(含半年报)
008981,中邮科技创新精选混合C,20211231,301035,润丰股份,644.0,36244.32,0.0,43,深圳证券交易所,中华人民共和国,年报(含半年报)
007939,华夏网购精选灵活配置混合C,20191231,002773,康弘药业,8800.0,325336.0,0.0007,265,深圳证券交易所,中华人民共和国,年报(含半年报)
001556,天弘中证500指数增强A,20210630,000869,张裕A,39500.0,1467030.0,0.0008,115,深圳证券交易所,中华人民共和国,年报(含半年报)
159999,永赢中证500ETF,20201231,300357,我武生物,3900.0,299130.0,0.004,26,深圳证券交易所,中华人民共和国,年报(含半年报)
009564,汇安消费龙头混合A,20210630,688059,华锐精密,1023.0,163945.98,0.0001,43,上海证券交易所,中华人民共和国,年报(含半年报)
162907,泰信中证锐联基本面400指数(LOF),20191231,600787,中储股份,15061.0,78467.81,0.0017,258,上海证券交易所,中华人民共和国,年报(含半年报)
510350,工银瑞信沪深300ETF,20200630,601988,中国银行,4992600.0,17374248.0,0.0049,47,上海证券交易所,中华人民共和国,年报(含半年报)
007039,新疆前海联合沪深300指数C,20201231,601888,中国中免,1100.0,310695.0,0.0158,9,上海证券交易所,中华人民共和国,年报(含半年报)
006105,宏利印度机会股票(QDII),20211231,,,24884.0,2615434.01,0.0408,9,,,季报
005970,国泰消费优选股票,20210630,002891,中宠股份,168400.0,6904400.0,0.0533,9,深圳证券交易所,中华人民共和国,年报(含半年报)
010019,招商瑞泽一年持有期混合C,20211231,301004,嘉益股份,312.0,6389.76,0.0,136,深圳证券交易所,中华人民共和国,年报(含半年报)
001556,天弘中证500指数增强A,20211231,600598,北大荒,383100.0,5577936.0,0.001,159,上海证券交易所,中华人民共和国,年报(含半年报)
008998,同泰竞争优势混合C,20201231,000661,长春高新,3600.0,1616076.0,0.0387,3,深圳证券交易所,中华人民共和国,季报
007207,华夏常阳三年定期开放混合,20211231,600438,通威股份,2552700.0,114769392.0,0.0282,7,上海证券交易所,中华人民共和国,季报
008008,易方达稳健收益债券C,20200331,000402,金融街,13412786.0,87719620.44,0.0034,10,深圳证券交易所,中华人民共和国,季报
008300,人保量化锐进混合A,20211231,300357,我武生物,6100.0,349530.0,0.0153,26,深圳证券交易所,中华人民共和国,年报(含半年报)
007254,广发均衡价值混合A,20211231,601688,华泰证券,80000.0,1420800.0,0.025,17,上海证券交易所,中华人民共和国,年报(含半年报)
008385,银华汇益一年持有期混合C,20211231,600577,精达股份,89208.0,663707.52,0.0011,41,上海证券交易所,中华人民共和国,年报(含半年报)
009199,万家价值优势一年持有期混合,20210630,688345,博力威,2332.0,171518.6,0.0001,35,上海证券交易所,中华人民共和国,年报(含半年报)
008514,南方宝丰混合C,20201231,002142,宁波银行,500094.0,17673321.96,0.0164,3,深圳证券交易所,中华人民共和国,季报
860007,光大阳光价值30个月持有期混合A,20211231,600906,财达证券,81.0,1033.56,0.0,203,上海证券交易所,中华人民共和国,年报(含半年报)
009601,招商科技动力3个月滚动持有股票A,20210630,301007,德迈仕,303.0,4375.32,0.0,93,深圳证券交易所,中华人民共和国,年报(含半年报)
000066,诺安鸿鑫混合A,20191231,600036,招商银行,177300.0,6662934.0,0.0542,3,上海证券交易所,中华人民共和国,年报(含半年报)
008234,光大保德信消费主题股票A,20211231,000333,美的集团,210500.0,15537005.0,0.0561,4,深圳证券交易所,中华人民共和国,季报
008299,华夏中证银行ETF联接C,20211231,601398,工商银行,20400.0,94452.0,0.0002,3,上海证券交易所,中华人民共和国,季报
010789,汇添富恒生指数(QDII-LOF)C,20210630,01177,中国生物制药,218500.0,1385388.24,0.0061,37,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
513990,招商上证港股通ETF,20201231,00941,中国移动,21000.0,781210.25,0.0122,11,中国香港证券交易所,中国香港特别行政区,年报(含半年报)
515900,博时中证央企创新驱动ETF,20211231,601808,中海油服,1024795.0,15371925.0,0.0028,74,上海证券交易所,中华人民共和国,年报(含半年报)
010018,招商瑞泽一年持有期混合A,20201231,300898,熊猫乳品,496.0,16382.88,0.0,53,深圳证券交易所,中华人民共和国,年报(含半年报)
009070,大成睿鑫股票C,20211231,301049,超越科技,1954.0,67173.64,0.0001,94,深圳证券交易所,中华人民共和国,年报(含半年报)
007775,汇安量化先锋混合A,20211231,001234,泰慕士,277.0,4578.81,0.0001,66,深圳证券交易所,中华人民共和国,年报(含半年报)
001593,天弘创业板ETF联接C,20211231,300014,亿纬锂能,19677.0,2325427.86,0.0006,4,深圳证券交易所,中华人民共和国,年报(含半年报)
920921,中金安心回报灵活配置混合C,20200630,300142,沃森生物,400.0,20944.0,0.0,150,深圳证券交易所,中华人民共和国,年报(含半年报)
011085,财通资管新添益6个月持有期混合C,20211231,688099,晶晨股份,164.0,21352.8,0.0022,26,上海证券交易所,中华人民共和国,年报(含半年报)
008270,大成睿享混合C,20211231,688105,诺唯赞,3090.0,288266.1,0.0003,45,上海证券交易所,中华人民共和国,年报(含半年报)
850588,海通核心优势一年持有期混合A,20200630,600887,伊利股份,1636669.0,50949505.97,0.0192,10,上海证券交易所,中华人民共和国,年报(含半年报)
501069,华宝标普中国A股质量价值指数(LOF),20201231,002867,周大生,10300.0,274495.0,0.0106,28,深圳证券交易所,中华人民共和国,年报(含半年报)
159968,博时中证500ETF,20211231,000519,中兵红箭,69600.0,1856232.0,0.003,75,深圳证券交易所,中华人民共和国,年报(含半年报)
007939,华夏网购精选灵活配置混合C,20200630,601169,北京银行,479100.0,2347590.0,0.0046,46,上海证券交易所,中华人民共和国,年报(含半年报)
001617,天弘中证电子ETF联接A,20210630,002273,水晶光电,32467.0,476940.23,0.0003,43,深圳证券交易所,中华人民共和国,年报(含半年报)
008655,招商科技创新混合A,20210930,603259,药明康德,180940.0,27647632.0,0.0463,8,上海证券交易所,中华人民共和国,季报
008811,鹏华科技创新混合,20211231,300416,苏试试验,565971.0,19214715.45,0.0405,7,深圳证券交易所,中华人民共和国,季报
008260,长城价值优选混合A,20201231,300896,爱美客,161.0,97140.96,0.0002,26,深圳证券交易所,中华人民共和国,年报(含半年报)
169105,东方红睿华沪港深灵活配置混合(LOF)A,20190630,600566,济川药业,1247322.0,37556865.42,0.0047,26,上海证券交易所,中华人民共和国,年报(含半年报)
003957,安信量化精选沪深300指数增强A,20200630,688111,金山办公,200.0,68316.0,0.0004,30,上海证券交易所,中华人民共和国,年报(含半年报)
005919,天弘中证500ETF联接C,20200630,600557,康缘药业,181420.0,2525366.4,0.0011,359,上海证券交易所,中华人民共和国,年报(含半年报)
009525,广发聚荣一年持有期混合A,20201231,300274,阳光电源,18000.0,1301040.0,0.0009,48,深圳证券交易所,中华人民共和国,年报(含半年报)
007734,南方智锐混合C,20211231,002984,森麒麟,141100.0,5018927.0,0.0054,42,深圳证券交易所,中华人民共和国,年报(含半年报)
009004,海富通中证500指数增强C,20211231,603198,迎驾贡酒,3000.0,208350.0,0.0059,61,上海证券交易所,中华人民共和国,年报(含半年报)
515550,国联中证500ETF,20210630,002505,鹏都农牧,14100.0,31584.0,0.0011,359,深圳证券交易所,中华人民共和国,年报(含半年报)
010339,国投瑞银远见成长混合C,20211231,301189,奥尼电子,435.0,24629.7,0.0,67,深圳证券交易所,中华人民共和国,年报(含半年报)
001630,天弘中证计算机主题ETF联接C,20190630,600968,海油发展,102375.0,363431.25,0.0003,1,上海证券交易所,中华人民共和国,年报(含半年报)
008810,安信民稳增长混合C,20210630,300998,宁波方正,201.0,4285.32,0.0,90,深圳证券交易所,中华人民共和国,年报(含半年报)
007113,永赢高端制造混合A,20200630,600958,东方证券,440200.0,4177498.0,0.0031,22,上海证券交易所,中华人民共和国,年报(含半年报)
009297,南方誉慧一年持有期混合C,20210630,301011,华立科技,250.0,9424.5,0.0,108,深圳证券交易所,中华人民共和国,年报(含半年报)
501070,广发睿阳三年定期开放混合,20201231,605179,一鸣食品,939.0,16582.74,0.0,50,上海证券交易所,中华人民共和国,年报(含半年报)
000142,融通增强收益债券A,20200930,002241,歌尔股份,5400.0,218322.0,0.0042,7,深圳证券交易所,中华人民共和国,季报
005919,天弘中证500ETF联接C,20201231,603379,三美股份,3300.0,63030.0,0.0,477,上海证券交易所,中华人民共和国,年报(含半年报)
008009,华商高端装备制造股票A,20211231,301009,可靠股份,1.0,18.45,0.0,164,深圳证券交易所,中华人民共和国,年报(含半年报)
006257,信澳先进智造股票,20210630,002415,海康威视,25510.0,1645395.0,0.0009,174,深圳证券交易所,中华人民共和国,年报(含半年报)
007848,广发聚宝混合C,20201231,000725,京东方A,1000000.0,6000000.0,0.0053,5,深圳证券交易所,中华人民共和国,季报
010265,鹏华成长智选混合C,20211231,688087,英科再生,2469.0,230604.6,0.0,101,上海证券交易所,中华人民共和国,年报(含半年报)
007469,中信建投策略精选混合C,20211231,601702,华峰铝业,56800.0,699776.0,0.0055,42,上海证券交易所,中华人民共和国,年报(含半年报)
009968,金鹰内需成长混合A,20210630,603185,弘元绿能,96200.0,17214990.0,0.0543,6,上海证券交易所,中华人民共和国,年报(含半年报)
010385,华安汇嘉精选混合A,20210630,600438,通威股份,1213577.0,52511476.79,0.0096,24,上海证券交易所,中华人民共和国,年报(含半年报)
009707,工银瑞信新兴制造混合A,20211231,688789,宏华数科,1400.0,362404.0,0.0001,75,上海证券交易所,中华人民共和国,年报(含半年报)
006977,农银汇理海棠三年定期开放混合,20190630,300759,康龙化成,14700.0,502446.0,0.002,11,深圳证券交易所,中华人民共和国,年报(含半年报)
009327,东兴兴晟混合A,20211231,600116,三峡水利,59100.0,689106.0,0.0116,8,上海证券交易所,中华人民共和国,季报
009714,华安聚优精选混合,20210630,300760,迈瑞医疗,266360.0,127866118.0,0.0096,25,深圳证券交易所,中华人民共和国,年报(含半年报)
